tax_assessment_year,neighbourhood_name,distance_to_beach_km,age_at_assessment,is_strata,annual_precip_mm,annual_temp_c,price_cad
2023,Downtown,1.43,21,1,1048.0,10.3,681000.0
2023,Downtown,1.43,27,1,1048.0,10.3,665000.0
2023,Downtown,1.43,23,1,1048.0,10.3,608000.0
2023,Downtown,1.43,18,1,1048.0,10.3,971000.0
2023,Downtown,1.43,20,1,1048.0,10.3,660000.0
2023,Downtown,1.43,20,1,1048.0,10.3,1343000.0
2023,Downtown,1.43,33,1,1048.0,10.3,849000.0
2023,Downtown,1.43,18,1,1048.0,10.3,648000.0
2023,Killarney,10.0,6,1,1048.0,10.3,2208825.0
2023,Downtown,1.43,10,1,1048.0,10.3,1563000.0
2023,Renfrew-Collingwood,7.85,17,1,1048.0,10.3,547000.0
2023,Renfrew-Collingwood,7.85,17,1,1048.0,10.3,514000.0
2023,Renfrew-Collingwood,7.85,17,1,1048.0,10.3,792000.0
2023,Fairview,1.75,13,1,1048.0,10.3,651000.0
2023,Mount Pleasant,3.31,6,1,1048.0,10.3,720000.0
2023,Kensington-Cedar Cottage,5.89,10,1,1048.0,10.3,560000.0
2023,Kensington-Cedar Cottage,5.89,10,1,1048.0,10.3,546000.0
2023,Riley Park,4.58,8,1,1048.0,10.3,794000.0
2023,Kensington-Cedar Cottage,5.89,8,0,1048.0,10.3,2837000.0
2023,Kensington-Cedar Cottage,5.89,13,0,1048.0,10.3,2634000.0
2023,Riley Park,4.58,3,1,1048.0,10.3,1116000.0
2023,Kitsilano,0.92,16,1,1048.0,10.3,903000.0
2023,Mount Pleasant,3.31,6,1,1048.0,10.3,706000.0
2023,Renfrew-Collingwood,7.85,10,1,1048.0,10.3,488000.0
2023,Kitsilano,0.92,6,1,1048.0,10.3,822000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,837000.0
2023,Killarney,10.0,2,1,1048.0,10.3,1361000.0
2023,Downtown,1.43,6,1,1048.0,10.3,753000.0
2023,Downtown,1.43,6,1,1048.0,10.3,620000.0
2023,Mount Pleasant,3.31,14,1,1048.0,10.3,650000.0
2023,Mount Pleasant,3.31,13,1,1048.0,10.3,2865472.0
2023,Dunbar-Southlands,3.76,96,0,1048.0,10.3,3353600.0
2023,Dunbar-Southlands,3.76,48,0,1048.0,10.3,2430400.0
2023,Dunbar-Southlands,3.76,92,0,1048.0,10.3,3623000.0
2023,Dunbar-Southlands,3.76,102,0,1048.0,10.3,3480000.0
2023,Dunbar-Southlands,3.76,4,0,1048.0,10.3,3723000.0
2023,Dunbar-Southlands,3.76,100,0,1048.0,10.3,3488000.0
2023,Dunbar-Southlands,3.76,89,0,1048.0,10.3,2585000.0
2023,Dunbar-Southlands,3.76,113,0,1048.0,10.3,2933100.0
2023,Dunbar-Southlands,3.76,84,0,1048.0,10.3,2917300.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,817000.0
2023,Mount Pleasant,3.31,4,1,1048.0,10.3,839000.0
2023,Killarney,10.0,2,1,1048.0,10.3,964000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1565000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,648959.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,890335.0
2023,West Point Grey,1.05,33,1,1048.0,10.3,969000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1006000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1135000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1152000.0
2023,Downtown,1.43,16,1,1048.0,10.3,1046000.0
2023,Kerrisdale,5.6,5,1,1048.0,10.3,1087000.0
2023,Riley Park,4.58,3,1,1048.0,10.3,1466000.0
2023,Downtown,1.43,17,1,1048.0,10.3,664000.0
2023,Downtown,1.43,18,1,1048.0,10.3,2968000.0
2023,Renfrew-Collingwood,7.85,6,1,1048.0,10.3,702000.0
2023,Kitsilano,0.92,15,1,1048.0,10.3,716000.0
2023,Marpole,7.34,6,1,1048.0,10.3,1313000.0
2023,Renfrew-Collingwood,7.85,10,1,1048.0,10.3,472000.0
2023,Kensington-Cedar Cottage,5.89,10,1,1048.0,10.3,1152000.0
2023,Downtown,1.43,15,1,1048.0,10.3,632000.0
2023,Downtown,1.43,17,1,1048.0,10.3,811000.0
2023,Downtown,1.43,17,1,1048.0,10.3,754000.0
2023,Grandview-Woodland,5.05,18,1,1048.0,10.3,1695956.0
2023,Fairview,1.75,9,1,1048.0,10.3,758000.0
2023,Killarney,10.0,10,1,1048.0,10.3,743000.0
2023,Grandview-Woodland,5.05,27,1,1048.0,10.3,1245000.0
2023,Killarney,10.0,10,1,1048.0,10.3,794000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,593000.0
2023,Kensington-Cedar Cottage,5.89,11,1,1048.0,10.3,1502000.0
2023,Kensington-Cedar Cottage,5.89,11,1,1048.0,10.3,1289000.0
2023,Fairview,1.75,16,1,1048.0,10.3,1000000.0
2023,Riley Park,4.58,3,1,1048.0,10.3,841000.0
2023,Renfrew-Collingwood,7.85,5,1,1048.0,10.3,559000.0
2023,Kerrisdale,5.6,72,0,1048.0,10.3,2807400.0
2023,Kerrisdale,5.6,26,0,1048.0,10.3,3219000.0
2023,Kerrisdale,5.6,35,1,1048.0,10.3,2260000.0
2023,Fairview,1.75,30,1,1048.0,10.3,960000.0
2023,Fairview,1.75,37,1,1048.0,10.3,2808000.0
2023,Fairview,1.75,33,1,1048.0,10.3,1283000.0
2023,Fairview,1.75,39,1,1048.0,10.3,1254000.0
2023,Fairview,1.75,33,1,1048.0,10.3,771000.0
2023,Fairview,1.75,40,1,1048.0,10.3,1045000.0
2023,Fairview,1.75,33,1,1048.0,10.3,712200.0
2023,Fairview,1.75,31,1,1048.0,10.3,1083000.0
2023,Fairview,1.75,45,1,1048.0,10.3,460100.0
2023,Fairview,1.75,45,1,1048.0,10.3,331300.0
2023,Renfrew-Collingwood,7.85,14,0,1048.0,10.3,2463000.0
2023,Renfrew-Collingwood,7.85,113,0,1048.0,10.3,1438300.0
2023,Renfrew-Collingwood,7.85,29,1,1048.0,10.3,550000.0
2023,Renfrew-Collingwood,7.85,29,1,1048.0,10.3,424000.0
2023,Renfrew-Collingwood,7.85,29,1,1048.0,10.3,444000.0
2023,Renfrew-Collingwood,7.85,57,0,1048.0,10.3,1483800.0
2023,Renfrew-Collingwood,7.85,51,0,1048.0,10.3,1528900.0
2023,Renfrew-Collingwood,7.85,28,0,1048.0,10.3,2099000.0
2023,Kitsilano,0.92,95,0,1048.0,10.3,2624000.0
2023,Kitsilano,0.92,31,0,1048.0,10.3,2753000.0
2023,Kitsilano,0.92,20,0,1048.0,10.3,4230000.0
2023,Kitsilano,0.92,10,0,1048.0,10.3,3684000.0
2023,Kitsilano,0.92,15,0,1048.0,10.3,3367000.0
2023,Kitsilano,0.92,111,0,1048.0,10.3,2252000.0
2023,Kitsilano,0.92,111,1,1048.0,10.3,1025600.0
2023,Kitsilano,0.92,26,1,1048.0,10.3,891000.0
2023,Kitsilano,0.92,95,0,1048.0,10.3,2487600.0
2023,Fairview,1.75,34,1,1048.0,10.3,925481.0
2023,Fairview,1.75,23,1,1048.0,10.3,1412000.0
2021,Killarney,10.0,45,0,1140.4,10.6,1770000.0
2021,Hastings-Sunrise,6.96,28,0,1140.4,10.6,1564000.0
2023,Dunbar-Southlands,3.76,96,0,1048.0,10.3,3511300.0
2023,Dunbar-Southlands,3.76,96,0,1048.0,10.3,3098000.0
2023,Dunbar-Southlands,3.76,31,0,1048.0,10.3,3099000.0
2023,Dunbar-Southlands,3.76,39,0,1048.0,10.3,2588000.0
2023,Dunbar-Southlands,3.76,98,0,1048.0,10.3,3864000.0
2023,Dunbar-Southlands,3.76,36,0,1048.0,10.3,3939000.0
2023,Dunbar-Southlands,3.76,84,0,1048.0,10.3,4201000.0
2023,Arbutus Ridge,3.05,50,1,1048.0,10.3,651000.0
2023,Arbutus Ridge,3.05,20,1,1048.0,10.3,1459000.0
2023,Downtown,1.43,17,1,1048.0,10.3,966000.0
2023,Fairview,1.75,39,1,1048.0,10.3,614000.0
2023,Fairview,1.75,45,1,1048.0,10.3,962800.0
2023,Fairview,1.75,39,1,1048.0,10.3,604000.0
2023,Fairview,1.75,38,1,1048.0,10.3,979000.0
2023,Fairview,1.75,39,1,1048.0,10.3,608000.0
2023,Fairview,1.75,27,1,1048.0,10.3,630000.0
2023,Fairview,1.75,47,1,1048.0,10.3,1565200.0
2023,Fairview,1.75,27,1,1048.0,10.3,593000.0
2023,Dunbar-Southlands,3.76,30,0,1048.0,10.3,2753000.0
2023,Dunbar-Southlands,3.76,95,0,1048.0,10.3,4303000.0
2023,Dunbar-Southlands,3.76,16,0,1048.0,10.3,4120000.0
2023,Dunbar-Southlands,3.76,96,0,1048.0,10.3,2517400.0
2023,Dunbar-Southlands,3.76,46,0,1048.0,10.3,2963000.0
2023,Dunbar-Southlands,3.76,38,0,1048.0,10.3,3877000.0
2023,Dunbar-Southlands,3.76,96,0,1048.0,10.3,3649200.0
2023,Dunbar-Southlands,3.76,39,0,1048.0,10.3,4033000.0
2023,Dunbar-Southlands,3.76,42,0,1048.0,10.3,3268000.0
2023,Dunbar-Southlands,3.76,82,0,1048.0,10.3,3661000.0
2023,Dunbar-Southlands,3.76,30,0,1048.0,10.3,3999000.0
2023,Arbutus Ridge,3.05,79,0,1048.0,10.3,3812500.0
2023,Arbutus Ridge,3.05,90,0,1048.0,10.3,3425600.0
2023,Arbutus Ridge,3.05,50,1,1048.0,10.3,597000.0
2023,Arbutus Ridge,3.05,17,0,1048.0,10.3,4373000.0
2023,Arbutus Ridge,3.05,28,0,1048.0,10.3,2874000.0
2023,Arbutus Ridge,3.05,84,0,1048.0,10.3,3600800.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,943000.0
2023,Arbutus Ridge,3.05,34,0,1048.0,10.3,3530000.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,715000.0
2023,Arbutus Ridge,3.05,45,1,1048.0,10.3,1474000.0
2021,Victoria-Fraserview,8.47,70,0,1140.4,10.6,1514100.0
2023,Arbutus Ridge,3.05,75,0,1048.0,10.3,2999200.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,944000.0
2023,Arbutus Ridge,3.05,83,0,1048.0,10.3,3811000.0
2023,Arbutus Ridge,3.05,44,1,1048.0,10.3,1851000.0
2023,Dunbar-Southlands,3.76,96,0,1048.0,10.3,3858300.0
2023,Arbutus Ridge,3.05,45,1,1048.0,10.3,1288500.0
2023,Arbutus Ridge,3.05,65,0,1048.0,10.3,3824000.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,719000.0
2023,Arbutus Ridge,3.05,70,0,1048.0,10.3,3451407.0
2023,Arbutus Ridge,3.05,15,0,1048.0,10.3,3390000.0
2023,Arbutus Ridge,3.05,27,0,1048.0,10.3,3786000.0
2023,Arbutus Ridge,3.05,5,0,1048.0,10.3,3616000.0
2023,Arbutus Ridge,3.05,29,0,1048.0,10.3,2679000.0
2023,Arbutus Ridge,3.05,47,0,1048.0,10.3,2483300.0
2023,Arbutus Ridge,3.05,18,1,1048.0,10.3,1171000.0
2021,Shaughnessy,3.33,29,0,1140.4,10.6,3502000.0
2023,Arbutus Ridge,3.05,34,0,1048.0,10.3,2619000.0
2023,Arbutus Ridge,3.05,92,0,1048.0,10.3,2731000.0
2023,Arbutus Ridge,3.05,27,0,1048.0,10.3,4333000.0
2023,Arbutus Ridge,3.05,69,0,1048.0,10.3,3315000.0
2023,Arbutus Ridge,3.05,28,0,1048.0,10.3,2879000.0
2023,Arbutus Ridge,3.05,25,0,1048.0,10.3,3859000.0
2023,Arbutus Ridge,3.05,60,0,1048.0,10.3,2485000.0
2023,Arbutus Ridge,3.05,43,0,1048.0,10.3,2380000.0
2023,Fairview,1.75,28,1,1048.0,10.3,1024000.0
2023,Fairview,1.75,34,1,1048.0,10.3,642000.0
2023,Fairview,1.75,34,1,1048.0,10.3,648000.0
2023,Fairview,1.75,46,1,1048.0,10.3,707200.0
2023,Fairview,1.75,50,1,1048.0,10.3,724600.0
2023,Fairview,1.75,34,1,1048.0,10.3,889009.0
2023,Kensington-Cedar Cottage,5.89,15,0,1048.0,10.3,1713000.0
2023,Hastings-Sunrise,6.96,31,1,1048.0,10.3,379900.0
2023,Hastings-Sunrise,6.96,78,0,1048.0,10.3,1597700.0
2023,Kensington-Cedar Cottage,5.89,59,0,1048.0,10.3,1669400.0
2023,Kensington-Cedar Cottage,5.89,46,0,1048.0,10.3,1635700.0
2023,Kensington-Cedar Cottage,5.89,57,0,1048.0,10.3,2018700.0
2023,Hastings-Sunrise,6.96,29,1,1048.0,10.3,1171000.0
2023,Kensington-Cedar Cottage,5.89,28,0,1048.0,10.3,1864000.0
2023,Hastings-Sunrise,6.96,93,0,1048.0,10.3,1508400.0
2023,Hastings-Sunrise,6.96,96,0,1048.0,10.3,1800000.0
2023,Hastings-Sunrise,6.96,110,0,1048.0,10.3,2326000.0
2023,Hastings-Sunrise,6.96,21,0,1048.0,10.3,1866000.0
2023,Hastings-Sunrise,6.96,37,0,1048.0,10.3,2276000.0
2023,Hastings-Sunrise,6.96,105,0,1048.0,10.3,1743000.0
2023,Oakridge,5.77,18,1,1048.0,10.3,1411000.0
2023,Oakridge,5.77,23,0,1048.0,10.3,2324000.0
2023,Oakridge,5.77,83,0,1048.0,10.3,2268700.0
2023,Oakridge,5.77,98,0,1048.0,10.3,2277300.0
2023,Arbutus Ridge,3.05,18,1,1048.0,10.3,754000.0
2023,Arbutus Ridge,3.05,84,0,1048.0,10.3,2442900.0
2023,Arbutus Ridge,3.05,19,0,1048.0,10.3,3078000.0
2023,Arbutus Ridge,3.05,76,0,1048.0,10.3,3335900.0
2023,Arbutus Ridge,3.05,77,0,1048.0,10.3,2437600.0
2023,Arbutus Ridge,3.05,86,0,1048.0,10.3,2749000.0
2023,Arbutus Ridge,3.05,79,0,1048.0,10.3,3848000.0
2023,Oakridge,5.77,6,0,1048.0,10.3,4137000.0
2023,Oakridge,5.77,58,0,1048.0,10.3,3213000.0
2023,Oakridge,5.77,61,0,1048.0,10.3,3299400.0
2023,Oakridge,5.77,44,1,1048.0,10.3,3042007.0
2023,Oakridge,5.77,34,0,1048.0,10.3,2061000.0
2023,Oakridge,5.77,79,0,1048.0,10.3,2760900.0
2023,Oakridge,5.77,66,0,1048.0,10.3,3174000.0
2023,Oakridge,5.77,66,0,1048.0,10.3,3161000.0
2023,Oakridge,5.77,65,0,1048.0,10.3,3155000.0
2023,Oakridge,5.77,21,1,1048.0,10.3,1356000.0
2023,Shaughnessy,3.33,54,1,1048.0,10.3,982700.0
2023,Shaughnessy,3.33,99,0,1048.0,10.3,3574400.0
2023,Shaughnessy,3.33,57,0,1048.0,10.3,3706000.0
2023,Kitsilano,0.92,6,1,1048.0,10.3,736000.0
2023,Downtown,1.43,2,1,1048.0,10.3,2621300.0
2023,Hastings-Sunrise,6.96,6,1,1048.0,10.3,734000.0
2023,Downtown,1.43,15,1,1048.0,10.3,801000.0
2023,Riley Park,4.58,6,1,1048.0,10.3,707000.0
2023,Riley Park,4.58,6,1,1048.0,10.3,778000.0
2023,Kitsilano,0.92,6,1,1048.0,10.3,1416000.0
2023,Mount Pleasant,3.31,10,1,1048.0,10.3,687000.0
2023,Kensington-Cedar Cottage,5.89,29,1,1048.0,10.3,496000.0
2023,Kensington-Cedar Cottage,5.89,27,1,1048.0,10.3,987000.0
2023,Kensington-Cedar Cottage,5.89,59,0,1048.0,10.3,1691500.0
2023,Kensington-Cedar Cottage,5.89,103,0,1048.0,10.3,2411100.0
2023,Kensington-Cedar Cottage,5.89,45,1,1048.0,10.3,500900.0
2023,Kensington-Cedar Cottage,5.89,90,0,1048.0,10.3,1972900.0
2023,Kensington-Cedar Cottage,5.89,113,0,1048.0,10.3,1993000.0
2023,Arbutus Ridge,3.05,27,0,1048.0,10.3,2976000.0
2023,Arbutus Ridge,3.05,87,0,1048.0,10.3,3480000.0
2023,Arbutus Ridge,3.05,35,0,1048.0,10.3,3571000.0
2023,Kitsilano,0.92,25,1,1048.0,10.3,841000.0
2023,Kitsilano,0.92,26,1,1048.0,10.3,771000.0
2023,Kitsilano,0.92,26,1,1048.0,10.3,726000.0
2023,Kitsilano,0.92,19,1,1048.0,10.3,973000.0
2023,Arbutus Ridge,3.05,60,0,1048.0,10.3,3430000.0
2023,Arbutus Ridge,3.05,86,0,1048.0,10.3,2648700.0
2023,Arbutus Ridge,3.05,16,0,1048.0,10.3,4273000.0
2023,Arbutus Ridge,3.05,7,0,1048.0,10.3,4094000.0
2023,Arbutus Ridge,3.05,27,1,1048.0,10.3,1885606.0
2023,Arbutus Ridge,3.05,29,0,1048.0,10.3,3197000.0
2023,Arbutus Ridge,3.05,32,1,1048.0,10.3,1701000.0
2023,Arbutus Ridge,3.05,32,1,1048.0,10.3,1746000.0
2023,Sunset,7.52,29,0,1048.0,10.3,2098000.0
2023,Sunset,7.52,58,0,1048.0,10.3,1851200.0
2023,Sunset,7.52,65,0,1048.0,10.3,2166500.0
2023,Sunset,7.52,53,0,1048.0,10.3,1820000.0
2023,Renfrew-Collingwood,7.85,65,0,1048.0,10.3,1463600.0
2023,Renfrew-Collingwood,7.85,43,0,1048.0,10.3,1637000.0
2023,Renfrew-Collingwood,7.85,14,0,1048.0,10.3,2518000.0
2023,Renfrew-Collingwood,7.85,23,0,1048.0,10.3,1993000.0
2023,Renfrew-Collingwood,7.85,75,0,1048.0,10.3,1679900.0
2023,Renfrew-Collingwood,7.85,74,0,1048.0,10.3,1524500.0
2023,Renfrew-Collingwood,7.85,35,0,1048.0,10.3,1685000.0
2023,Renfrew-Collingwood,7.85,93,0,1048.0,10.3,1653900.0
2023,Renfrew-Collingwood,7.85,76,0,1048.0,10.3,1634400.0
2023,Renfrew-Collingwood,7.85,34,0,1048.0,10.3,1800000.0
2023,Grandview-Woodland,5.05,37,0,1048.0,10.3,1943000.0
2023,Grandview-Woodland,5.05,75,0,1048.0,10.3,1730000.0
2023,Grandview-Woodland,5.05,45,1,1048.0,10.3,500300.0
2023,Grandview-Woodland,5.05,45,1,1048.0,10.3,411400.0
2023,Grandview-Woodland,5.05,110,0,1048.0,10.3,1667462.0
2023,Kensington-Cedar Cottage,5.89,94,0,1048.0,10.3,1635700.0
2023,Arbutus Ridge,3.05,52,0,1048.0,10.3,2376400.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,2142734.0
2023,Arbutus Ridge,3.05,20,1,1048.0,10.3,734000.0
2023,Arbutus Ridge,3.05,20,1,1048.0,10.3,718000.0
2023,Arbutus Ridge,3.05,23,1,1048.0,10.3,1658000.0
2023,Arbutus Ridge,3.05,23,1,1048.0,10.3,2076000.0
2023,Arbutus Ridge,3.05,29,1,1048.0,10.3,929000.0
2023,Arbutus Ridge,3.05,31,0,1048.0,10.3,3483000.0
2023,Arbutus Ridge,3.05,98,0,1048.0,10.3,3589000.0
2023,Arbutus Ridge,3.05,50,1,1048.0,10.3,672000.0
2023,Arbutus Ridge,3.05,37,1,1048.0,10.3,1219000.0
2023,Arbutus Ridge,3.05,58,0,1048.0,10.3,3185000.0
2023,Arbutus Ridge,3.05,12,0,1048.0,10.3,4326000.0
2023,Arbutus Ridge,3.05,46,0,1048.0,10.3,2904000.0
2023,Arbutus Ridge,3.05,59,0,1048.0,10.3,3703000.0
2023,Arbutus Ridge,3.05,31,0,1048.0,10.3,3074000.0
2023,Fairview,1.75,48,1,1048.0,10.3,671300.0
2023,Fairview,1.75,40,1,1048.0,10.3,634500.0
2023,Fairview,1.75,103,0,1048.0,10.3,3229300.0
2023,Fairview,1.75,23,1,1048.0,10.3,2.0
2023,Fairview,1.75,51,1,1048.0,10.3,757100.0
2023,Fairview,1.75,50,1,1048.0,10.3,496600.0
2023,Fairview,1.75,28,1,1048.0,10.3,1020000.0
2023,Fairview,1.75,42,1,1048.0,10.3,859000.0
2023,Downtown,1.43,25,1,1048.0,10.3,1201000.0
2023,Downtown,1.43,24,1,1048.0,10.3,601000.0
2023,West End,0.57,30,1,1048.0,10.3,1511000.0
2023,West End,0.57,38,1,1048.0,10.3,454000.0
2023,Downtown,1.43,24,1,1048.0,10.3,524000.0
2023,Downtown,1.43,24,1,1048.0,10.3,701000.0
2023,Downtown,1.43,29,1,1048.0,10.3,1882131.0
2023,Downtown,1.43,28,1,1048.0,10.3,1184000.0
2023,Downtown,1.43,28,1,1048.0,10.3,755000.0
2023,Downtown,1.43,3,1,1048.0,10.3,2869000.0
2023,Marpole,7.34,7,1,1048.0,10.3,546000.0
2023,Kensington-Cedar Cottage,5.89,8,1,1048.0,10.3,1693000.0
2023,Kerrisdale,5.6,14,1,1048.0,10.3,1860000.0
2023,Kerrisdale,5.6,14,1,1048.0,10.3,1697000.0
2023,Downtown,1.43,3,1,1048.0,10.3,1158000.0
2023,Grandview-Woodland,5.05,10,1,1048.0,10.3,922000.0
2023,Arbutus Ridge,3.05,102,0,1048.0,10.3,3381500.0
2023,Arbutus Ridge,3.05,85,0,1048.0,10.3,3645000.0
2023,Arbutus Ridge,3.05,108,0,1048.0,10.3,3446000.0
2023,Arbutus Ridge,3.05,34,0,1048.0,10.3,3597000.0
2023,Arbutus Ridge,3.05,6,0,1048.0,10.3,3685000.0
2023,Oakridge,5.77,8,1,1048.0,10.3,1838000.0
2023,Marpole,7.34,9,1,1048.0,10.3,2246000.0
2023,Kitsilano,0.92,6,1,1048.0,10.3,1218000.0
2023,Kitsilano,0.92,6,1,1048.0,10.3,834000.0
2023,Fairview,1.75,22,1,1048.0,10.3,2464000.0
2023,Fairview,1.75,21,1,1048.0,10.3,1249000.0
2023,Fairview,1.75,41,1,1048.0,10.3,1454600.0
2023,Fairview,1.75,23,1,1048.0,10.3,1742000.0
2023,Fairview,1.75,37,1,1048.0,10.3,796689.0
2023,Fairview,1.75,40,1,1048.0,10.3,1319000.0
2023,Fairview,1.75,32,1,1048.0,10.3,1058000.0
2023,Fairview,1.75,41,1,1048.0,10.3,1352000.0
2023,Fairview,1.75,32,1,1048.0,10.3,1301000.0
2023,Fairview,1.75,18,1,1048.0,10.3,1792000.0
2023,Fairview,1.75,18,1,1048.0,10.3,1335000.0
2023,Kitsilano,0.92,96,0,1048.0,10.3,4243000.0
2023,Fairview,1.75,46,1,1048.0,10.3,1006700.0
2023,Fairview,1.75,46,1,1048.0,10.3,997600.0
2023,Fairview,1.75,50,1,1048.0,10.3,548500.0
2023,Fairview,1.75,36,1,1048.0,10.3,902000.0
2023,Fairview,1.75,34,1,1048.0,10.3,699300.0
2023,Fairview,1.75,36,1,1048.0,10.3,744000.0
2023,Fairview,1.75,34,1,1048.0,10.3,856000.0
2023,Shaughnessy,3.33,111,1,1048.0,10.3,2891000.0
2023,Shaughnessy,3.33,47,1,1048.0,10.3,2872183.0
2023,Kensington-Cedar Cottage,5.89,50,0,1048.0,10.3,1441200.0
2023,Kensington-Cedar Cottage,5.89,96,0,1048.0,10.3,1347200.0
2023,Hastings-Sunrise,6.96,76,0,1048.0,10.3,1540300.0
2023,Kensington-Cedar Cottage,5.89,52,0,1048.0,10.3,1751700.0
2023,Kensington-Cedar Cottage,5.89,93,0,1048.0,10.3,1695000.0
2023,Kensington-Cedar Cottage,5.89,111,0,1048.0,10.3,1676200.0
2023,Hastings-Sunrise,6.96,21,0,1048.0,10.3,1999000.0
2023,Hastings-Sunrise,6.96,26,0,1048.0,10.3,1959000.0
2023,Hastings-Sunrise,6.96,77,0,1048.0,10.3,2032300.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,905000.0
2023,Arbutus Ridge,3.05,22,1,1048.0,10.3,852000.0
2023,Arbutus Ridge,3.05,20,1,1048.0,10.3,1599000.0
2023,Arbutus Ridge,3.05,85,0,1048.0,10.3,3015000.0
2023,Arbutus Ridge,3.05,78,0,1048.0,10.3,2731000.0
2023,Arbutus Ridge,3.05,18,0,1048.0,10.3,4519000.0
2023,Arbutus Ridge,3.05,36,0,1048.0,10.3,2625000.0
2023,Arbutus Ridge,3.05,36,0,1048.0,10.3,2644000.0
2023,Arbutus Ridge,3.05,33,0,1048.0,10.3,2672000.0
2021,Killarney,10.0,42,1,1140.4,10.6,623000.0
2023,Grandview-Woodland,5.05,43,1,1048.0,10.3,453400.0
2023,Grandview-Woodland,5.05,77,0,1048.0,10.3,1613800.0
2023,Arbutus Ridge,3.05,25,1,1048.0,10.3,1410729.0
2023,Arbutus Ridge,3.05,81,0,1048.0,10.3,2600400.0
2023,Arbutus Ridge,3.05,32,1,1048.0,10.3,3619000.0
2023,Arbutus Ridge,3.05,37,1,1048.0,10.3,1257000.0
2023,Arbutus Ridge,3.05,73,0,1048.0,10.3,4202000.0
2023,Arbutus Ridge,3.05,110,0,1048.0,10.3,3176000.0
2023,Arbutus Ridge,3.05,28,0,1048.0,10.3,3648000.0
2023,Arbutus Ridge,3.05,36,0,1048.0,10.3,2791000.0
2023,Arbutus Ridge,3.05,41,0,1048.0,10.3,3408000.0
2023,Arbutus Ridge,3.05,11,0,1048.0,10.3,4128000.0
2023,Grandview-Woodland,5.05,49,1,1048.0,10.3,684100.0
2023,Grandview-Woodland,5.05,40,1,1048.0,10.3,560000.0
2023,Grandview-Woodland,5.05,50,1,1048.0,10.3,449900.0
2023,Grandview-Woodland,5.05,33,1,1048.0,10.3,827000.0
2023,Grandview-Woodland,5.05,30,1,1048.0,10.3,630000.0
2023,Grandview-Woodland,5.05,111,0,1048.0,10.3,1816000.0
2023,Grandview-Woodland,5.05,47,1,1048.0,10.3,612600.0
2023,Grandview-Woodland,5.05,46,1,1048.0,10.3,520000.0
2023,Grandview-Woodland,5.05,29,1,1048.0,10.3,671000.0
2023,Grandview-Woodland,5.05,42,1,1048.0,10.3,391400.0
2023,Kensington-Cedar Cottage,5.89,8,1,1048.0,10.3,1255000.0
2023,Marpole,7.34,16,1,1048.0,10.3,1453000.0
2023,Downtown,1.43,10,1,1048.0,10.3,735000.0
2023,Mount Pleasant,3.31,8,1,1048.0,10.3,1105000.0
2023,Renfrew-Collingwood,7.85,10,1,1048.0,10.3,476000.0
2023,Downtown,1.43,15,1,1048.0,10.3,1113000.0
2023,Mount Pleasant,3.31,9,1,1048.0,10.3,643000.0
2023,Arbutus Ridge,3.05,75,0,1048.0,10.3,2437500.0
2023,Arbutus Ridge,3.05,86,0,1048.0,10.3,2432700.0
2023,Arbutus Ridge,3.05,35,0,1048.0,10.3,2611000.0
2023,Arbutus Ridge,3.05,12,0,1048.0,10.3,3754000.0
2023,Arbutus Ridge,3.05,80,0,1048.0,10.3,2447400.0
2023,Arbutus Ridge,3.05,18,1,1048.0,10.3,1323000.0
2023,Arbutus Ridge,3.05,28,0,1048.0,10.3,3646000.0
2023,Arbutus Ridge,3.05,35,1,1048.0,10.3,1354000.0
2021,Arbutus Ridge,3.05,25,0,1140.4,10.6,3066000.0
2021,Victoria-Fraserview,8.47,28,0,1140.4,10.6,1486000.0
2023,Grandview-Woodland,5.05,60,0,1048.0,10.3,1765200.0
2023,Grandview-Woodland,5.05,57,0,1048.0,10.3,2544400.0
2023,Arbutus Ridge,3.05,57,0,1048.0,10.3,2181400.0
2023,Kerrisdale,5.6,33,0,1048.0,10.3,3481000.0
2023,Kerrisdale,5.6,32,0,1048.0,10.3,4001000.0
2023,Grandview-Woodland,5.05,25,1,1048.0,10.3,1652645.0
2023,Grandview-Woodland,5.05,111,0,1048.0,10.3,2085000.0
2023,Grandview-Woodland,5.05,113,0,1048.0,10.3,1894000.0
2023,Grandview-Woodland,5.05,112,0,1048.0,10.3,2465800.0
2023,Grandview-Woodland,5.05,113,0,1048.0,10.3,2024000.0
2023,Grandview-Woodland,5.05,111,0,1048.0,10.3,2175000.0
